staff_id,npi,first_name,last_name,job_code,job_title,credential,primary_facility_id,primary_unit_id,employment_type,fte,hire_date,termination_date,is_active
STF004656,1791145891,Amber,Scott,RN,Registered Nurse,RN,030301,030301-OPC,1,0.6,2022-01-03,,1
STF004657,1631528876,Erin,Mitchell,RN,Registered Nurse,RN,030301,030301-SDU,1,0.6,2022-12-26,,1
STF004658,,Robert,Gentry,CNA,Certified Nursing Assistant,CNA,030301,030301-SDU,1,0.6,2020-01-13,,1
STF004659,1592232447,Christine,White,RN,Registered Nurse,RN,030301,030301-LD,2,1.0,2025-10-27,,1
STF004660,1561007681,Frederick,Wright,RN,Registered Nurse,RN,030301,030301-ED,2,0.6,2020-07-10,,1
STF004661,,Michael,Grant,CNA,Certified Nursing Assistant,CNA,030301,030301-MICU,1,1.0,2015-11-06,,1
STF004662,1461823600,Nathan,Frye,RN,Registered Nurse,RN,030301,030301-MICU,1,1.0,2018-05-16,,1
STF004663,1903294706,Anna,Andrade,RN,Registered Nurse,RN,030301,030301-MICU,1,1.0,2019-01-23,,1
STF004664,,Tammy,Ward,CNA,Certified Nursing Assistant,CNA,030301,030301-ASC,1,0.9,2019-02-21,,1
STF004665,,Kathleen,Jimenez,CNA,Certified Nursing Assistant,CNA,030301,030301-PACU,1,1.0,2023-01-13,,1
STF004666,,Kenneth,Franklin,CNA,Certified Nursing Assistant,CNA,030301,030301-OPC,2,0.9,2019-08-09,,1
STF004667,,Nathan,Fleming,CNA,Certified Nursing Assistant,CNA,030301,030301-OPC,1,1.0,2023-09-17,,1
STF004668,1466566235,Michael,Miller,RN,Registered Nurse,RN,030301,030301-PACU,1,1.0,2015-06-02,,1
STF004669,1515990926,Steven,Oliver,RN,Registered Nurse,RN,030301,030301-ASC,1,0.9,2024-02-10,,1
STF004670,1794913598,Morgan,Petersen,LPN,Licensed Practical Nurse,LPN,030301,030301-ASC,1,0.8,2023-08-01,,1
STF004671,1989459825,Stephen,Jensen,PA,Physician Assistant,PA-C,030301,030301-OPC,1,1.0,2016-01-22,2025-12-17,0
STF004672,,Courtney,Colon,CNA,Certified Nursing Assistant,CNA,030301,030301-OPC,1,0.9,2019-05-24,,1
STF004673,,Mark,Clark,RT,Respiratory Therapist,RRT,030301,030301-ASC,1,1.0,2021-12-16,,1
STF004674,,Adam,Allen,CNA,Certified Nursing Assistant,CNA,030301,030301-ASC,1,1.0,2023-03-05,,1
STF004675,1340607946,Roger,Harris,RN,Registered Nurse,RN,030301,030301-TELE,1,1.0,2024-12-26,,1
STF004676,1516298926,Debra,Navarro,RN,Registered Nurse,RN,030301,030301-OPC,1,1.0,2016-06-15,,1
STF004677,1159605714,Ethan,Jordan,RN,Registered Nurse,RN,030301,030301-MS,1,1.0,2018-01-26,,1
STF004678,1389576033,Brandon,Wade,MD,Physician,MD,030301,030301-PACU,1,0.8,2017-03-27,,1
STF004679,1264145879,Crystal,Long,RN,Registered Nurse,RN,030301,030301-PACU,2,0.9,2020-12-01,,1
STF004680,1862393099,Kara,Collier,NP,Nurse Practitioner,NP,030301,030301-TELE,1,0.6,2025-08-27,,1
STF004681,1407940086,Tracey,Evans,RN,Registered Nurse,RN,030301,030301-ASC,1,0.8,2025-06-09,,1
STF004682,1470831218,Christopher,Chase,RN,Registered Nurse,RN,030301,030301-ED,1,1.0,2016-06-13,,1
STF004683,,Elizabeth,Vargas,CNA,Certified Nursing Assistant,CNA,030301,030301-SDU,1,1.0,2019-12-18,,1
STF004684,1659274898,Elizabeth,Pierce,RN,Registered Nurse,RN,030301,030301-ASC,1,1.0,2015-10-20,,1
STF004685,,George,Ross,CNA,Certified Nursing Assistant,CNA,030301,030301-PACU,1,0.8,2020-07-25,,1
STF004686,1052561815,Richard,Schneider,RN,Registered Nurse,RN,030301,030301-ED,1,0.6,2016-10-09,,1
STF004687,1392128613,Tamara,Moyer,RN,Registered Nurse,RN,030301,030301-OPC,1,1.0,2019-03-11,,1
STF004688,,Matthew,Little,CNA,Certified Nursing Assistant,CNA,030301,030301-SDU,1,0.8,2022-01-13,2025-10-12,0
STF004689,1822284376,Matthew,Bush,LPN,Licensed Practical Nurse,LPN,030301,030301-OPC,1,1.0,2022-03-25,,1
STF004690,1968112398,Rebecca,Humphrey,RN,Registered Nurse,RN,030301,030301-PACU,1,0.9,2024-06-02,,1
STF004691,1975771147,Ruth,Wade,RN,Registered Nurse,RN,030301,030301-MS,1,0.6,2016-10-19,,1
STF004692,,Erika,Clark,UC,Unit Clerk,,030301,030301-LD,1,0.8,2025-12-01,,1
STF004693,1811971764,Hannah,Ford,RN,Registered Nurse,RN,030301,030301-PEDS,1,0.6,2025-11-02,,1
STF004694,1284398886,Jimmy,Sanchez,MD,Physician,MD,030301,030301-ED,2,0.9,2024-06-14,,1
STF004695,1046210916,Mark,Hughes,RN,Registered Nurse,RN,030301,030301-LD,1,1.0,2024-08-26,,1
STF004696,1480527469,Donald,Delacruz,NP,Nurse Practitioner,NP,030301,030301-PEDS,1,0.6,2016-01-14,,1
STF004697,,Adam,Erickson,RT,Respiratory Therapist,RRT,030301,030301-ED,1,0.6,2015-07-29,,1
STF004698,,Richard,Mccullough,CNA,Certified Nursing Assistant,CNA,030301,030301-TELE,2,1.0,2019-08-25,,1
STF004699,1620950003,Barry,Freeman,MD,Physician,MD,030301,030301-TELE,1,0.6,2015-04-04,,1
STF004700,,Samantha,Kim,CNA,Certified Nursing Assistant,CNA,030301,030301-MS,1,1.0,2016-10-31,,1
STF004701,1805377655,Margaret,Thomas,RN,Registered Nurse,RN,030301,030301-TELE,1,0.8,2015-03-28,,1
STF004702,,Jonathon,Hill,CNA,Certified Nursing Assistant,CNA,030301,030301-LD,1,0.8,2023-03-18,,1
STF004703,,Susan,Alexander,CNA,Certified Nursing Assistant,CNA,030301,030301-MS,1,0.6,2022-06-16,,1
STF004704,1706504693,Ana,Davidson,RN,Registered Nurse,RN,030301,030301-OPC,1,1.0,2019-11-04,,1
STF004705,1895202202,James,Greene,MD,Physician,MD,030301,030301-ED,1,0.6,2026-02-22,,1
STF004706,,Donna,Odom,UC,Unit Clerk,,030301,030301-ED,1,1.0,2022-02-22,2025-08-26,0
STF004707,1241240519,Claire,Bush,RN,Registered Nurse,RN,030301,030301-PEDS,1,0.9,2025-07-02,,1
STF004708,1131320480,Meredith,Martin,MD,Physician,MD,030301,030301-SDU,1,0.9,2023-08-08,,1
STF004709,,Susan,Smith,CNA,Certified Nursing Assistant,CNA,030301,030301-PACU,1,0.6,2015-06-25,,1
STF004710,,Kelly,Jackson,CNA,Certified Nursing Assistant,CNA,030301,030301-PEDS,1,1.0,2022-12-14,,1
STF004711,1384386421,Lori,Schroeder,RN,Registered Nurse,RN,030301,030301-ED,1,0.6,2026-05-22,,1
STF004712,,Daniel,Weaver,CNA,Certified Nursing Assistant,CNA,030301,030301-MICU,1,0.6,2025-06-09,,1
STF004713,1165831833,Richard,Bradford,RN,Registered Nurse,RN,030301,030301-TELE,1,0.9,2016-01-24,,1
STF004714,,Holly,Wallace,CNA,Certified Nursing Assistant,CNA,030301,030301-TELE,1,1.0,2017-04-11,2026-05-29,0
STF004715,1580284872,Donna,Nelson,MD,Physician,MD,030301,030301-TELE,1,1.0,2026-01-22,,1
STF004716,1020890164,Natasha,Stevenson,MD,Physician,MD,030301,030301-MS,1,1.0,2024-06-05,,1
STF004717,1862055181,Chad,Cunningham,NP,Nurse Practitioner,NP,030301,030301-TELE,1,1.0,2019-06-09,,1
STF004718,1948415309,Michelle,Thompson,MD,Physician,MD,030301,030301-PACU,1,0.6,2024-04-22,,1
STF004719,1598311812,Stacy,Duarte,RN,Registered Nurse,RN,030301,030301-PACU,1,1.0,2020-05-18,,1
STF004720,1430402466,Mark,Garcia,RPh,Pharmacist,PharmD,030301,030301-ED,1,1.0,2019-07-08,,1
STF004721,1455062727,Jessica,Wilson,RN,Registered Nurse,RN,030301,030301-OPC,1,1.0,2022-02-07,,1
STF004722,1570465539,Mario,Lester,RN,Registered Nurse,RN,030301,030301-SDU,2,1.0,2022-08-20,2025-09-15,0
STF004723,1503523125,Justin,Colon,RN,Registered Nurse,RN,030301,030301-MICU,1,0.9,2022-06-27,,1
STF004724,,Tammy,Turner,CNA,Certified Nursing Assistant,CNA,030301,030301-MS,1,0.9,2020-01-05,,1
STF004725,,William,Schultz,CNA,Certified Nursing Assistant,CNA,030301,030301-ASC,1,1.0,2020-10-01,,1
STF004726,1525239118,Sara,Johnson,RN,Registered Nurse,RN,030301,030301-MS,2,1.0,2015-05-15,,1
STF004727,1520985713,Mary,Jackson,RN,Registered Nurse,RN,030301,030301-MICU,1,0.9,2023-02-27,,1
STF004728,,Betty,Fritz,RT,Respiratory Therapist,RRT,030301,030301-ASC,1,0.9,2025-02-08,,1
STF004729,,Kevin,Bridges,CNA,Certified Nursing Assistant,CNA,030301,030301-OPC,1,1.0,2018-04-02,,1
STF004730,1382588007,Vincent,Caldwell,RN,Registered Nurse,RN,030301,030301-MICU,1,1.0,2019-02-14,,1
STF004731,1470735627,Leslie,Duffy,RN,Registered Nurse,RN,030301,030301-MICU,1,1.0,2019-08-31,,1
STF004732,,Travis,Martinez,CNA,Certified Nursing Assistant,CNA,030301,030301-TELE,1,1.0,2023-10-20,,1
STF004733,1688666377,Connie,Mooney,RN,Registered Nurse,RN,030301,030301-TELE,1,1.0,2020-10-11,,1
STF004734,1821124804,Jacqueline,Paul,RN,Registered Nurse,RN,030301,030301-MS,1,1.0,2022-03-04,,1
STF004735,1725359699,Megan,Cunningham,RN,Registered Nurse,RN,030301,030301-PP,1,0.6,2021-02-14,,1
STF004736,,Carlos,Howell,CNA,Certified Nursing Assistant,CNA,030301,030301-PP,1,1.0,2021-01-31,2025-08-29,0
STF004737,,John,Davenport,UC,Unit Clerk,,030301,030301-ASC,1,0.6,2019-03-30,,1
STF004738,1844415027,Keith,Torres,RN,Registered Nurse,RN,030301,030301-TELE,1,0.9,2018-01-30,2026-02-16,0
STF004739,1544362521,Amanda,Rivera,RN,Registered Nurse,RN,030301,030301-LD,1,0.8,2015-07-22,,1
STF004740,,Jennifer,Pope,CNA,Certified Nursing Assistant,CNA,030301,030301-MS,1,1.0,2021-07-25,,1
STF004741,,Donald,Fleming,CNA,Certified Nursing Assistant,CNA,030301,030301-OPC,1,1.0,2020-10-07,,1
STF004742,1375726121,Brianna,Patrick,RN,Registered Nurse,RN,030301,030301-TELE,1,0.8,2020-06-01,,1
STF004743,,Shaun,Howell,CNA,Certified Nursing Assistant,CNA,030301,030301-SDU,1,1.0,2023-05-14,,1
STF004744,,Timothy,Donovan,CNA,Certified Nursing Assistant,CNA,030301,030301-ED,1,1.0,2015-07-20,,1
STF004745,1215982439,Heather,Mcfarland,MD,Physician,MD,030301,030301-MS,1,1.0,2024-04-01,,1
STF004746,,Rachel,Howard,CNA,Certified Nursing Assistant,CNA,030301,030301-PEDS,1,1.0,2022-12-26,,1
STF004747,1947309165,Erin,Wilson,RN,Registered Nurse,RN,030301,030301-SDU,1,1.0,2024-07-23,,1
STF004748,1459089924,Lori,Duncan,RN,Registered Nurse,RN,030301,030301-ASC,1,0.9,2022-12-12,,1
STF004749,1021522708,Taylor,Peterson,NP,Nurse Practitioner,NP,030301,030301-PEDS,1,0.6,2020-03-13,,1
STF004750,1257684463,Jennifer,Duarte,LPN,Licensed Practical Nurse,LPN,030301,030301-SDU,1,0.6,2017-04-26,,1
STF004751,1135529523,Timothy,Wong,RN,Registered Nurse,RN,030301,030301-SDU,1,1.0,2020-09-05,,1
STF004752,1879211291,Jacqueline,Mitchell,RN,Registered Nurse,RN,030301,030301-PP,2,1.0,2019-01-13,,1
STF004753,1683442753,Juan,Harvey,MD,Physician,MD,030301,030301-PEDS,1,1.0,2015-09-07,,1
STF004754,1814521006,Amy,Marshall,RN,Registered Nurse,RN,030301,030301-PACU,1,1.0,2018-04-20,,1
STF004755,1998627418,Mark,Davis,RN,Registered Nurse,RN,030301,030301-MICU,1,1.0,2025-09-23,,1
STF004756,1093498735,Daniel,Perez,RN,Registered Nurse,RN,030301,030301-PEDS,1,0.8,2020-08-29,,1
STF004757,1263527469,Diana,Mcbride,RN,Registered Nurse,RN,030301,030301-PP,1,1.0,2024-03-22,,1
STF004758,,Darryl,Gonzalez,PharmTech,Pharmacy Technician,CPhT,030301,030301-PP,1,1.0,2016-10-02,,1
STF004759,1852635732,Noah,Paul,RN,Registered Nurse,RN,030301,030301-ED,1,1.0,2023-09-14,,1
STF004760,1000583419,Eric,Carpenter,RN,Registered Nurse,RN,030301,030301-MICU,1,1.0,2019-03-05,,1
STF004761,1473521867,Kylie,Morris,MD,Physician,MD,030301,030301-TELE,1,0.9,2016-06-12,,1
STF004762,,Ronald,Smith,PharmTech,Pharmacy Technician,CPhT,030301,030301-ED,1,0.6,2020-10-01,,1
STF004763,,Nancy,Haynes,CNA,Certified Nursing Assistant,CNA,030301,030301-PACU,1,1.0,2018-01-25,,1
STF004764,1997696794,Kathy,Alvarez,RN,Registered Nurse,RN,030301,030301-SDU,1,1.0,2025-09-07,,1
STF004765,1436573446,Kelly,Davies,PA,Physician Assistant,PA-C,030301,030301-PEDS,1,1.0,2020-05-21,2025-08-30,0
STF004766,1028622669,Martha,Andrews,RN,Registered Nurse,RN,030301,030301-OPC,2,0.6,2019-08-20,,1
STF004767,1173883968,Catherine,Jones,RN,Registered Nurse,RN,030301,030301-OPC,1,0.9,2018-09-27,,1
STF004768,,Mary,Andrews,RT,Respiratory Therapist,RRT,030301,030301-PP,1,0.6,2026-06-26,,1
STF004769,1309586617,Joshua,Lara,RN,Registered Nurse,RN,030301,030301-PACU,1,0.8,2024-01-04,,1
STF004770,1048145225,Karen,Martinez,MD,Physician,MD,030301,030301-SDU,2,1.0,2019-01-05,,1
STF004771,,Madeline,Harris,CNA,Certified Nursing Assistant,CNA,030301,030301-ED,1,1.0,2020-12-25,,1
STF004772,,Victoria,Robinson,CNA,Certified Nursing Assistant,CNA,030301,030301-PEDS,1,1.0,2018-08-21,,1
STF004773,,Lisa,Turner,CNA,Certified Nursing Assistant,CNA,030301,030301-MS,1,1.0,2018-06-12,,1
STF004774,1867365905,Scott,Walker,RN,Registered Nurse,RN,030301,030301-PACU,1,0.8,2015-06-16,,1
STF004775,1549606324,Kevin,Nguyen,RN,Registered Nurse,RN,030301,030301-PEDS,1,0.6,2025-03-13,,1
STF004776,,Richard,Cherry,UC,Unit Clerk,,030301,030301-ED,1,0.9,2023-04-03,,1
STF004777,,Gregory,Taylor,UC,Unit Clerk,,030301,030301-SDU,2,0.6,2026-05-03,,1
STF004778,,James,Fuentes,CNA,Certified Nursing Assistant,CNA,030301,030301-PACU,1,1.0,2015-09-04,,1
STF004779,1256106198,Tyler,Walker,RN,Registered Nurse,RN,030301,030301-SDU,1,1.0,2016-11-30,,1
STF004780,,Anthony,Clark,CNA,Certified Nursing Assistant,CNA,030301,030301-MICU,1,1.0,2021-05-02,2025-07-19,0
STF004781,1309921527,Kayla,Perry,RN,Registered Nurse,RN,030301,030301-PACU,1,0.8,2024-11-01,,1
STF004782,1908416366,Angela,Lopez,RN,Registered Nurse,RN,030301,030301-MS,1,0.9,2016-06-12,,1
STF004783,1181666855,Amanda,Foster,RN,Registered Nurse,RN,030301,030301-OPC,1,0.6,2020-03-10,2026-02-10,0
STF004784,1458923930,Patricia,Harmon,RN,Registered Nurse,RN,030301,030301-TELE,1,0.8,2025-12-15,,1
STF004785,,Valerie,Murray,RT,Respiratory Therapist,RRT,030301,030301-ED,1,0.8,2017-09-10,,1
STF004786,1376290648,Laura,Miller,RN,Registered Nurse,RN,030301,030301-PP,1,0.8,2024-04-12,,1
STF004787,,Kevin,Alvarado,UC,Unit Clerk,,030301,030301-PEDS,1,1.0,2021-12-25,,1
STF004788,1641904798,Kathryn,Andrews,MD,Physician,MD,030301,030301-PEDS,1,1.0,2023-05-17,,1
STF004789,1776948613,Stephanie,Miles,RN,Registered Nurse,RN,030301,030301-LD,1,1.0,2023-05-20,2026-07-10,0
STF004790,,Sarah,Hernandez,CNA,Certified Nursing Assistant,CNA,030301,030301-MICU,1,1.0,2021-02-26,,1
STF004791,,Leah,Howard,CNA,Certified Nursing Assistant,CNA,030301,030301-MICU,2,1.0,2020-11-08,,1
STF004792,1428978703,Henry,Hall,RN,Registered Nurse,RN,030301,030301-LD,1,0.8,2018-07-21,,1
STF004793,,Jacob,Tucker,UC,Unit Clerk,,030301,030301-TELE,1,0.8,2026-02-24,,1
STF004794,1093521897,Dustin,Wagner,RN,Registered Nurse,RN,030301,030301-MICU,1,1.0,2019-01-12,,1
STF004795,1079339525,Daniel,Williams,RN,Registered Nurse,RN,030301,030301-PP,1,1.0,2016-03-12,,1
STF004796,1758286996,Suzanne,Ford,RN,Registered Nurse,RN,030301,030301-PACU,1,1.0,2020-01-22,,1
STF004797,,Susan,Allen,RT,Respiratory Therapist,RRT,030301,030301-ASC,1,0.6,2015-10-21,,1
STF004798,,Kristopher,Hobbs,RT,Respiratory Therapist,RRT,030301,030301-MS,1,0.9,2018-07-18,2025-08-01,0
STF004799,,James,Gray,CNA,Certified Nursing Assistant,CNA,030301,030301-LD,1,1.0,2016-09-06,,1
STF004800,,David,Harrington,CNA,Certified Nursing Assistant,CNA,030301,030301-OPC,1,0.9,2017-07-23,,1
STF004801,1611218762,James,Hunter,RN,Registered Nurse,RN,030301,030301-TELE,1,0.6,2023-01-10,,1
STF004802,1972118844,Brett,Glover,LPN,Licensed Practical Nurse,LPN,030301,030301-PACU,1,1.0,2026-03-07,,1
STF004803,1871692179,Steven,King,MD,Physician,MD,030301,030301-ASC,1,1.0,2018-09-22,,1
STF004804,1713775600,Carlos,Escobar,RPh,Pharmacist,PharmD,030301,030301-ED,1,0.8,2026-01-08,,1
STF004805,1950521343,Monique,Day,RN,Registered Nurse,RN,030301,030301-MICU,1,0.8,2015-08-21,2025-09-30,0
STF004806,,Kendra,Brown,UC,Unit Clerk,,030301,030301-PEDS,1,1.0,2019-05-06,,1
STF004807,1319584966,Sharon,Sweeney,RN,Registered Nurse,RN,030301,030301-MICU,1,1.0,2024-10-12,,1
STF004808,1520049799,Maria,Harris,RN,Registered Nurse,RN,030301,030301-PP,1,1.0,2019-01-31,,1
STF004809,1218393938,Gregory,Webb,RN,Registered Nurse,RN,030301,030301-PEDS,1,1.0,2025-06-20,,1
STF004810,1633338742,Brian,Simmons,RN,Registered Nurse,RN,030301,030301-PEDS,1,1.0,2023-02-24,,1
STF004811,1094044826,Colleen,Liu,RN,Registered Nurse,RN,030301,030301-ASC,1,1.0,2019-10-03,,1
STF004812,1956304915,Lee,Walsh,MD,Physician,MD,030301,030301-LD,2,1.0,2019-02-16,,1
STF004813,1692984784,Harry,Brown,RN,Registered Nurse,RN,030301,030301-PP,1,1.0,2021-05-21,2025-09-13,0
STF004814,1134058331,Nicholas,Thompson,MD,Physician,MD,030301,030301-LD,1,1.0,2022-02-21,2026-03-16,0
STF004815,,Seth,King,CNA,Certified Nursing Assistant,CNA,030301,030301-OPC,1,1.0,2016-06-28,,1
STF004816,1781937527,Lisa,Oliver,RN,Registered Nurse,RN,030301,030301-MS,1,1.0,2016-11-30,,1
STF004817,,Brian,Quinn,UC,Unit Clerk,,030301,030301-SDU,1,1.0,2016-05-23,,1
STF004818,1742508664,Megan,Wood,RN,Registered Nurse,RN,030301,030301-LD,1,0.9,2020-08-24,,1
STF004819,1520135426,Angela,Smith,LPN,Licensed Practical Nurse,LPN,030301,030301-MICU,1,1.0,2022-02-05,,1
STF004820,,Joseph,Arias,CNA,Certified Nursing Assistant,CNA,030301,030301-PP,1,0.6,2021-06-19,,1
STF004821,,Susan,Snyder,CNA,Certified Nursing Assistant,CNA,030301,030301-ED,1,0.6,2018-03-13,,1
STF004822,1241977752,Robert,Obrien,RN,Registered Nurse,RN,030301,030301-MICU,1,0.9,2019-04-20,,1
STF004823,1230562573,Marcia,Avery,RN,Registered Nurse,RN,030301,030301-TELE,1,0.6,2016-01-13,,1
STF004824,1053830808,Manuel,Brown,RN,Registered Nurse,RN,030301,030301-LD,1,0.9,2015-12-02,,1
STF004825,1838749033,Marcus,Wells,RN,Registered Nurse,RN,030301,030301-TELE,1,1.0,2020-01-09,,1
STF004826,1874922350,Jason,Smith,MD,Physician,MD,030301,030301-PP,2,1.0,2016-02-19,,1
STF004827,1591348823,Cynthia,Gray,RN,Registered Nurse,RN,030301,030301-PP,1,0.8,2018-04-17,,1
STF004828,1065145192,Kathy,Moore,PA,Physician Assistant,PA-C,030301,030301-MICU,1,0.8,2025-12-16,,1
STF004829,,Jonathan,Gallagher,CNA,Certified Nursing Assistant,CNA,030301,030301-PEDS,1,1.0,2020-01-24,,1
STF004830,1737258563,John,Roberts,RN,Registered Nurse,RN,030301,030301-LD,1,1.0,2016-01-30,,1
STF004831,1301667648,Dawn,Gonzalez,RN,Registered Nurse,RN,030301,030301-PACU,1,1.0,2021-09-17,,1
STF004832,1103307879,Carol,Hayes,LPN,Licensed Practical Nurse,LPN,140401,140401-SDU,1,0.6,2024-03-01,2025-07-28,0
STF004833,1189283904,Alec,Carter,RN,Registered Nurse,RN,140401,140401-ASC,1,0.6,2020-06-14,,1
STF004834,,Jacob,Stewart,RT,Respiratory Therapist,RRT,140401,140401-PEDS,2,0.6,2016-02-27,,1
STF004835,1721286661,Patrick,Lewis,PA,Physician Assistant,PA-C,140401,140401-PEDS,2,1.0,2021-10-13,,1
STF004836,1481518427,Kevin,Marshall,RN,Registered Nurse,RN,140401,140401-CVICU,1,1.0,2026-02-04,2026-06-28,0
STF004837,1342083262,Michael,Newman,RN,Registered Nurse,RN,140401,140401-MS,1,1.0,2025-08-18,,1
STF004838,1772652833,Randy,Brown,MD,Physician,MD,140401,140401-PEDS,1,1.0,2018-12-20,2026-05-21,0
STF004839,1480377009,Candice,Hernandez,RN,Registered Nurse,RN,140401,140401-OPC,1,1.0,2017-03-28,,1
STF004840,1030711741,Lynn,Drake,RN,Registered Nurse,RN,140401,140401-PSY,1,0.9,2015-11-07,,1
STF004841,,Stephanie,Bell,UC,Unit Clerk,,140401,140401-PP,1,1.0,2018-08-24,2025-07-30,0
STF004842,1155420867,Daniel,Simon,MD,Physician,MD,140401,140401-SICU,1,1.0,2018-06-07,,1
STF004843,,Amanda,Maldonado,PharmTech,Pharmacy Technician,CPhT,140401,140401-LD,1,0.8,2022-03-15,,1
STF004844,,Jeanne,Chapman,CNA,Certified Nursing Assistant,CNA,140401,140401-ED,1,1.0,2016-06-04,,1
STF004845,1136538423,Gregory,Braun,LPN,Licensed Practical Nurse,LPN,140401,140401-MICU,1,0.8,2026-03-17,2026-04-08,0
STF004846,,Deanna,Riley,UC,Unit Clerk,,140401,140401-PEDS,1,1.0,2021-08-02,,1
STF004847,1022745118,Thomas,Parker,NP,Nurse Practitioner,NP,140401,140401-PP,1,0.9,2021-12-31,,1
STF004848,1313094687,Hannah,Palmer,RN,Registered Nurse,RN,140401,140401-OPC,1,0.9,2023-10-31,,1
STF004849,1007895110,David,Shepard,NP,Nurse Practitioner,NP,140401,140401-ASC,1,1.0,2018-11-14,,1
STF004850,1610034481,Marissa,White,RN,Registered Nurse,RN,140401,140401-SICU,1,0.6,2017-08-26,2025-07-20,0
STF004851,1467928542,Elizabeth,Lucas,RN,Registered Nurse,RN,140401,140401-LD,1,0.8,2018-08-26,,1
STF004852,1635295988,Alicia,Meyer,PA,Physician Assistant,PA-C,140401,140401-MS,1,0.6,2021-04-26,2026-02-08,0
STF004853,,Richard,Cox,CNA,Certified Nursing Assistant,CNA,140401,140401-PP,1,1.0,2015-04-11,,1
STF004854,1126248121,Kelly,Hicks,NP,Nurse Practitioner,NP,140401,140401-PSY,1,1.0,2019-09-24,,1
STF004855,,Bradley,Mullen,UC,Unit Clerk,,140401,140401-PACU,2,1.0,2021-01-26,,1
STF004856,,Thomas,Mora,CNA,Certified Nursing Assistant,CNA,140401,140401-PSY,1,0.8,2021-07-26,,1
STF004857,1604663979,Melissa,Gonzalez,RN,Registered Nurse,RN,140401,140401-SDU,1,1.0,2017-03-15,2025-10-19,0
STF004858,,Bruce,Hurley,CNA,Certified Nursing Assistant,CNA,140401,140401-ASC,1,1.0,2017-08-14,,1
STF004859,1879755669,Michael,Perry,RN,Registered Nurse,RN,140401,140401-OPC,1,0.8,2025-10-04,,1
STF004860,,Monica,Roberts,RT,Respiratory Therapist,RRT,140401,140401-MICU,1,1.0,2016-09-11,,1
STF004861,1839704294,Juan,Matthews,LPN,Licensed Practical Nurse,LPN,140401,140401-ED,1,0.6,2016-05-06,2025-11-22,0
STF004862,1954829906,Travis,Kramer,NP,Nurse Practitioner,NP,140401,140401-PEDS,1,0.9,2018-10-09,,1
STF004863,1258352500,Kristin,Kidd,RN,Registered Nurse,RN,140401,140401-ONC,1,0.9,2015-06-30,,1
STF004864,1919892706,Kayla,Barker,RN,Registered Nurse,RN,140401,140401-LD,1,1.0,2023-11-09,,1
STF004865,1356611676,Edwin,Lopez,RN,Registered Nurse,RN,140401,140401-MICU,1,0.8,2017-11-07,,1
STF004866,,Jeremy,Anderson,CNA,Certified Nursing Assistant,CNA,140401,140401-SICU,1,1.0,2017-01-14,,1
STF004867,,Stephanie,Reese,CNA,Certified Nursing Assistant,CNA,140401,140401-ONC,1,0.9,2017-05-30,,1
STF004868,1380414220,James,Bishop,RN,Registered Nurse,RN,140401,140401-PSY,1,0.9,2026-06-26,2026-07-30,0
STF004869,1524432912,Sara,Martinez,RN,Registered Nurse,RN,140401,140401-PP,1,1.0,2018-03-06,,1
STF004870,1372289271,Sean,Adams,RN,Registered Nurse,RN,140401,140401-SDU,2,0.8,2025-10-21,,1
STF004871,1769265181,William,Bray,MD,Physician,MD,140401,140401-CVICU,1,0.9,2016-10-18,,1
STF004872,1591527750,Phyllis,Reyes,RN,Registered Nurse,RN,140401,140401-PEDS,1,1.0,2015-06-28,2025-10-17,0
STF004873,,Frank,Lee,PharmTech,Pharmacy Technician,CPhT,140401,140401-PP,2,0.9,2016-08-02,,1
STF004874,1021779736,Elizabeth,Taylor,RN,Registered Nurse,RN,140401,140401-MICU,1,0.8,2022-03-23,,1
STF004875,1375297857,Paula,Stevens,RN,Registered Nurse,RN,140401,140401-SICU,1,1.0,2022-11-29,,1
STF004876,1553924589,Jasmine,Hines,LPN,Licensed Practical Nurse,LPN,140401,140401-MS,1,0.9,2021-04-16,,1
STF004877,,Margaret,Chase,CNA,Certified Nursing Assistant,CNA,140401,140401-OPC,1,0.6,2023-03-07,,1
STF004878,1272947194,Leah,Carlson,RN,Registered Nurse,RN,140401,140401-TELE,2,0.6,2022-06-14,,1
STF004879,1639086746,Barbara,Wilson,RN,Registered Nurse,RN,140401,140401-SDU,1,0.8,2023-08-22,,1
STF004880,,Misty,James,UC,Unit Clerk,,140401,140401-OPC,1,0.9,2016-12-16,,1
STF004881,,Steven,Martin,RT,Respiratory Therapist,RRT,140401,140401-PEDS,1,0.9,2021-12-09,,1
STF004882,1473060604,David,Holden,RN,Registered Nurse,RN,140401,140401-ASC,1,0.8,2024-07-03,,1
STF004883,1424835065,William,Bell,LPN,Licensed Practical Nurse,LPN,140401,140401-ED,1,0.8,2025-12-30,,1
STF004884,1573057584,Andrew,Livingston,LPN,Licensed Practical Nurse,LPN,140401,140401-PP,1,0.6,2018-07-16,,1
